m167_GvpN,m165_GvpJ,m166_GvpK,m163_GvpF,m164_GvpG,m168_GvpV,m169_GvpW,avg_chap_ratio,m567_GvpA,fmol_1x,combo_name,component_1,concentration(nM).1,component_2,concentration(nM).2,component_3,concentration(nM).3,component_4,concentration(nM).4,component_5,concentration(nM).5,component_6,concentration(nM).6,component_7,concentration(nM).7,component_8,concentration(nM).8,component_9,concentration(nM).9,neg_flag,fmol_A,fmol_avg_chap,A_chap_ratio,well_id,Plate
0.25,1.0,1.0,0.25,0.25,1.0,0.25,0.5714285714285714,12,50,50fmol_12xA_0.25xN_1xJ_1xK_0.25xF_0.25xG_1xV_0.25xW_,m167_GvpN_50fmol,0.20833333333333334,m165_GvpJ_50fmol,0.8333333333333334,m166_GvpK_50fmol,0.8333333333333334,m163_GvpF_50fmol,0.20833333333333334,m164_GvpG_50fmol,0.20833333333333334,m168_GvpV_50fmol,0.8333333333333334,m169_GvpW_50fmol,0.20833333333333334,m567_GvpA,10.0,puc19,5.459851175134126,0,600,28.57142857142857,21.0,G20,Plate 2
0.25,1.0,1.0,0.25,0.25,0.25,1.0,0.5714285714285714,12,50,50fmol_12xA_0.25xN_1xJ_1xK_0.25xF_0.25xG_0.25xV_1xW_,m167_GvpN_50fmol,0.20833333333333334,m165_GvpJ_50fmol,0.8333333333333334,m166_GvpK_50fmol,0.8333333333333334,m163_GvpF_50fmol,0.20833333333333334,m164_GvpG_50fmol,0.20833333333333334,m168_GvpV_50fmol,0.20833333333333334,m169_GvpW_50fmol,0.8333333333333334,m567_GvpA,10.0,puc19,5.383529507226459,0,600,28.57142857142857,21.0,G22,Plate 2
0.25,0.25,2.0,0.25,0.25,0.25,0.25,0.5,12,50,50fmol_12xA_0.25xN_0.25xJ_2xK_0.25xF_0.25xG_0.25xV_0.25xW_,m167_GvpN_50fmol,0.20833333333333334,m165_GvpJ_50fmol,0.20833333333333334,m166_GvpK_50fmol,1.6666666666666667,m163_GvpF_50fmol,0.20833333333333334,m164_GvpG_50fmol,0.20833333333333334,m168_GvpV_50fmol,0.20833333333333334,m169_GvpW_50fmol,0.20833333333333334,m567_GvpA,10.0,puc19,6.248508410180043,0,600,25.0,24.0,G24,Plate 2
0.25,1.0,1.0,0.25,0.25,0.25,0.25,0.4642857142857143,12,50,50fmol_12xA_0.25xN_1xJ_1xK_0.25xF_0.25xG_0.25xV_0.25xW_,m167_GvpN_50fmol,0.20833333333333334,m165_GvpJ_50fmol,0.8333333333333334,m166_GvpK_50fmol,0.8333333333333334,m163_GvpF_50fmol,0.20833333333333334,m164_GvpG_50fmol,0.20833333333333334,m168_GvpV_50fmol,0.20833333333333334,m169_GvpW_50fmol,0.20833333333333334,m567_GvpA,10.0,puc19,6.558836655402181,0,600,23.214285714285715,25.846153846153847,I2,Plate 2
0.25,0.25,1.0,1.0,1.0,0.25,0.25,0.5714285714285714,12,50,50fmol_12xA_0.25xN_0.25xJ_1xK_1xF_1xG_0.25xV_0.25xW_,m167_GvpN_50fmol,0.20833333333333334,m165_GvpJ_50fmol,0.20833333333333334,m166_GvpK_50fmol,0.8333333333333334,m163_GvpF_50fmol,0.8333333333333334,m164_GvpG_50fmol,0.8333333333333334,m168_GvpV_50fmol,0.20833333333333334,m169_GvpW_50fmol,0.20833333333333334,m567_GvpA,10.0,puc19,5.45589547893159,0,600,28.57142857142857,21.0,I4,Plate 2
0.25,0.25,1.0,0.25,1.0,1.0,0.25,0.5714285714285714,12,50,50fmol_12xA_0.25xN_0.25xJ_1xK_0.25xF_1xG_1xV_0.25xW_,m167_GvpN_50fmol,0.20833333333333334,m165_GvpJ_50fmol,0.20833333333333334,m166_GvpK_50fmol,0.8333333333333334,m163_GvpF_50fmol,0.20833333333333334,m164_GvpG_50fmol,0.8333333333333334,m168_GvpV_50fmol,0.8333333333333334,m169_GvpW_50fmol,0.20833333333333334,m567_GvpA,10.0,puc19,5.5454803635183385,0,600,28.57142857142857,21.0,I6,Plate 2
0.25,1.0,0.25,1.0,0.25,0.25,0.25,0.4642857142857143,12,50,50fmol_12xA_0.25xN_1xJ_0.25xK_1xF_0.25xG_0.25xV_0.25xW_,m167_GvpN_50fmol,0.20833333333333334,m165_GvpJ_50fmol,0.8333333333333334,m166_GvpK_50fmol,0.20833333333333334,m163_GvpF_50fmol,0.8333333333333334,m164_GvpG_50fmol,0.20833333333333334,m168_GvpV_50fmol,0.20833333333333334,m169_GvpW_50fmol,0.20833333333333334,m567_GvpA,10.0,puc19,6.496010892185502,0,600,23.214285714285715,25.846153846153847,I8,Plate 2
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,50,50fmol_0xA_0xN_0xJ_0xK_0xF_0xG_0xV_0xW_,m167_GvpN_50fmol,0.0,m165_GvpJ_50fmol,0.0,m166_GvpK_50fmol,0.0,m163_GvpF_50fmol,0.0,m164_GvpG_50fmol,0.0,m168_GvpV_50fmol,0.0,m169_GvpW_50fmol,0.0,m567_GvpA,0.0,puc19,28.638524543215535,0,0,0.0,,I10,Plate 2
0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,12,50,50fmol_12xA_0.25xN_0.25xJ_0.25xK_0.25xF_0.25xG_0.25xV_0.25xW_,m167_GvpN_50fmol,0.20833333333333334,m165_GvpJ_50fmol,0.20833333333333334,m166_GvpK_50fmol,0.20833333333333334,m163_GvpF_50fmol,0.20833333333333334,m164_GvpG_50fmol,0.20833333333333334,m168_GvpV_50fmol,0.20833333333333334,m169_GvpW_50fmol,0.20833333333333334,m567_GvpA,10.0,puc19,8.87524581400233,0,600,12.5,48.0,I12,Plate 2
0.25,0.25,1.0,1.0,1.0,0.25,0.25,0.5714285714285714,12,50,50fmol_12xA_0.25xN_0.25xJ_1xK_1xF_1xG_0.25xV_0.25xW_,m167_GvpN_50fmol,0.20833333333333334,m165_GvpJ_50fmol,0.20833333333333334,m166_GvpK_50fmol,0.8333333333333334,m163_GvpF_50fmol,0.8333333333333334,m164_GvpG_50fmol,0.8333333333333334,m168_GvpV_50fmol,0.20833333333333334,m169_GvpW_50fmol,0.20833333333333334,m567_GvpA,10.0,puc19,5.45589547893159,0,600,28.57142857142857,21.0,I14,Plate 2
0.25,1.0,0.25,1.0,0.25,1.0,0.25,0.5714285714285714,12,50,50fmol_12xA_0.25xN_1xJ_0.25xK_1xF_0.25xG_1xV_0.25xW_,m167_GvpN_50fmol,0.20833333333333334,m165_GvpJ_50fmol,0.8333333333333334,m166_GvpK_50fmol,0.20833333333333334,m163_GvpF_50fmol,0.8333333333333334,m164_GvpG_50fmol,0.20833333333333334,m168_GvpV_50fmol,0.8333333333333334,m169_GvpW_50fmol,0.20833333333333334,m567_GvpA,10.0,puc19,5.397025411917448,0,600,28.57142857142857,21.0,I16,Plate 2
0.25,0.25,2.0,0.25,0.25,0.25,0.25,0.5,12,50,50fmol_12xA_0.25xN_0.25xJ_2xK_0.25xF_0.25xG_0.25xV_0.25xW_,m167_GvpN_50fmol,0.20833333333333334,m165_GvpJ_50fmol,0.20833333333333334,m166_GvpK_50fmol,1.6666666666666667,m163_GvpF_50fmol,0.20833333333333334,m164_GvpG_50fmol,0.20833333333333334,m168_GvpV_50fmol,0.20833333333333334,m169_GvpW_50fmol,0.20833333333333334,m567_GvpA,10.0,puc19,6.248508410180043,0,600,25.0,24.0,I18,Plate 2
0.25,0.25,1.0,1.0,1.0,0.25,0.25,0.5714285714285714,12,50,50fmol_12xA_0.25xN_0.25xJ_1xK_1xF_1xG_0.25xV_0.25xW_,m167_GvpN_50fmol,0.20833333333333334,m165_GvpJ_50fmol,0.20833333333333334,m166_GvpK_50fmol,0.8333333333333334,m163_GvpF_50fmol,0.8333333333333334,m164_GvpG_50fmol,0.8333333333333334,m168_GvpV_50fmol,0.20833333333333334,m169_GvpW_50fmol,0.20833333333333334,m567_GvpA,10.0,puc19,5.45589547893159,0,600,28.57142857142857,21.0,I20,Plate 2
0.25,1.0,0.25,0.25,0.25,1.0,0.25,0.4642857142857143,12,50,50fmol_12xA_0.25xN_1xJ_0.25xK_0.25xF_0.25xG_1xV_0.25xW_,m167_GvpN_50fmol,0.20833333333333334,m165_GvpJ_50fmol,0.8333333333333334,m166_GvpK_50fmol,0.20833333333333334,m163_GvpF_50fmol,0.20833333333333334,m164_GvpG_50fmol,0.20833333333333334,m168_GvpV_50fmol,0.8333333333333334,m169_GvpW_50fmol,0.20833333333333334,m567_GvpA,10.0,puc19,6.58559577677225,0,600,23.214285714285715,25.846153846153847,I22,Plate 2
0.25,1.0,0.25,0.25,0.25,1.0,0.25,0.4642857142857143,12,50,50fmol_12xA_0.25xN_1xJ_0.25xK_0.25xF_0.25xG_1xV_0.25xW_,m167_GvpN_50fmol,0.20833333333333334,m165_GvpJ_50fmol,0.8333333333333334,m166_GvpK_50fmol,0.20833333333333334,m163_GvpF_50fmol,0.20833333333333334,m164_GvpG_50fmol,0.20833333333333334,m168_GvpV_50fmol,0.8333333333333334,m169_GvpW_50fmol,0.20833333333333334,m567_GvpA,10.0,puc19,6.58559577677225,0,600,23.214285714285715,25.846153846153847,I24,Plate 2
0.25,1.0,0.25,1.0,0.25,1.0,0.25,0.5714285714285714,12,50,50fmol_12xA_0.25xN_1xJ_0.25xK_1xF_0.25xG_1xV_0.25xW_,m167_GvpN_50fmol,0.20833333333333334,m165_GvpJ_50fmol,0.8333333333333334,m166_GvpK_50fmol,0.20833333333333334,m163_GvpF_50fmol,0.8333333333333334,m164_GvpG_50fmol,0.20833333333333334,m168_GvpV_50fmol,0.8333333333333334,m169_GvpW_50fmol,0.20833333333333334,m567_GvpA,10.0,puc19,5.397025411917448,0,600,28.57142857142857,21.0,K2,Plate 2
0.25,0.25,1.0,0.25,1.0,0.25,0.25,0.4642857142857143,12,50,50fmol_12xA_0.25xN_0.25xJ_1xK_0.25xF_1xG_0.25xV_0.25xW_,m167_GvpN_50fmol,0.20833333333333334,m165_GvpJ_50fmol,0.20833333333333334,m166_GvpK_50fmol,0.8333333333333334,m163_GvpF_50fmol,0.20833333333333334,m164_GvpG_50fmol,0.8333333333333334,m168_GvpV_50fmol,0.20833333333333334,m169_GvpW_50fmol,0.20833333333333334,m567_GvpA,10.0,puc19,6.6444658437863975,0,600,23.214285714285715,25.846153846153847,K4,Plate 2
0.25,1.0,0.25,1.0,1.0,0.25,0.25,0.5714285714285714,12,50,50fmol_12xA_0.25xN_1xJ_0.25xK_1xF_1xG_0.25xV_0.25xW_,m167_GvpN_50fmol,0.20833333333333334,m165_GvpJ_50fmol,0.8333333333333334,m166_GvpK_50fmol,0.20833333333333334,m163_GvpF_50fmol,0.8333333333333334,m164_GvpG_50fmol,0.8333333333333334,m168_GvpV_50fmol,0.20833333333333334,m169_GvpW_50fmol,0.20833333333333334,m567_GvpA,10.0,puc19,5.39097552360769,0,600,28.57142857142857,21.0,K6,Plate 2
0.25,1.0,0.25,0.25,1.0,0.25,1.0,0.5714285714285714,12,50,50fmol_12xA_0.25xN_1xJ_0.25xK_0.25xF_1xG_0.25xV_1xW_,m167_GvpN_50fmol,0.20833333333333334,m165_GvpJ_50fmol,0.8333333333333334,m166_GvpK_50fmol,0.20833333333333334,m163_GvpF_50fmol,0.20833333333333334,m164_GvpG_50fmol,0.8333333333333334,m168_GvpV_50fmol,0.20833333333333334,m169_GvpW_50fmol,0.8333333333333334,m567_GvpA,10.0,puc19,5.404238740286766,0,600,28.57142857142857,21.0,K8,Plate 2
0.25,1.0,0.25,0.25,0.25,1.0,0.25,0.4642857142857143,12,50,50fmol_12xA_0.25xN_1xJ_0.25xK_0.25xF_0.25xG_1xV_0.25xW_,m167_GvpN_50fmol,0.20833333333333334,m165_GvpJ_50fmol,0.8333333333333334,m166_GvpK_50fmol,0.20833333333333334,m163_GvpF_50fmol,0.20833333333333334,m164_GvpG_50fmol,0.20833333333333334,m168_GvpV_50fmol,0.8333333333333334,m169_GvpW_50fmol,0.20833333333333334,m567_GvpA,10.0,puc19,6.58559577677225,0,600,23.214285714285715,25.846153846153847,K10,Plate 2
0.25,1.0,0.25,1.0,1.0,0.25,0.25,0.5714285714285714,12,50,50fmol_12xA_0.25xN_1xJ_0.25xK_1xF_1xG_0.25xV_0.25xW_,m167_GvpN_50fmol,0.20833333333333334,m165_GvpJ_50fmol,0.8333333333333334,m166_GvpK_50fmol,0.20833333333333334,m163_GvpF_50fmol,0.8333333333333334,m164_GvpG_50fmol,0.8333333333333334,m168_GvpV_50fmol,0.20833333333333334,m169_GvpW_50fmol,0.20833333333333334,m567_GvpA,10.0,puc19,5.39097552360769,0,600,28.57142857142857,21.0,K12,Plate 2
0.25,1.0,0.25,1.0,0.25,0.25,0.25,0.4642857142857143,12,50,50fmol_12xA_0.25xN_1xJ_0.25xK_1xF_0.25xG_0.25xV_0.25xW_,m167_GvpN_50fmol,0.20833333333333334,m165_GvpJ_50fmol,0.8333333333333334,m166_GvpK_50fmol,0.20833333333333334,m163_GvpF_50fmol,0.8333333333333334,m164_GvpG_50fmol,0.20833333333333334,m168_GvpV_50fmol,0.20833333333333334,m169_GvpW_50fmol,0.20833333333333334,m567_GvpA,10.0,puc19,6.496010892185502,0,600,23.214285714285715,25.846153846153847,K14,Plate 2
0.25,0.25,1.0,0.25,1.0,0.25,1.0,0.5714285714285714,12,50,50fmol_12xA_0.25xN_0.25xJ_1xK_0.25xF_1xG_0.25xV_1xW_,m167_GvpN_50fmol,0.20833333333333334,m165_GvpJ_50fmol,0.20833333333333334,m166_GvpK_50fmol,0.8333333333333334,m163_GvpF_50fmol,0.20833333333333334,m164_GvpG_50fmol,0.8333333333333334,m168_GvpV_50fmol,0.20833333333333334,m169_GvpW_50fmol,0.8333333333333334,m567_GvpA,10.0,puc19,5.4691586956106715,0,600,28.57142857142857,21.0,K16,Plate 2
0.25,0.25,2.0,0.25,0.25,0.25,0.25,0.5,12,50,50fmol_12xA_0.25xN_0.25xJ_2xK_0.25xF_0.25xG_0.25xV_0.25xW_,m167_GvpN_50fmol,0.20833333333333334,m165_GvpJ_50fmol,0.20833333333333334,m166_GvpK_50fmol,1.6666666666666667,m163_GvpF_50fmol,0.20833333333333334,m164_GvpG_50fmol,0.20833333333333334,m168_GvpV_50fmol,0.20833333333333334,m169_GvpW_50fmol,0.20833333333333334,m567_GvpA,10.0,puc19,6.248508410180043,0,600,25.0,24.0,K18,Plate 2
0.25,1.0,0.25,0.25,1.0,0.25,1.0,0.5714285714285714,12,50,50fmol_12xA_0.25xN_1xJ_0.25xK_0.25xF_1xG_0.25xV_1xW_,m167_GvpN_50fmol,0.20833333333333334,m165_GvpJ_50fmol,0.8333333333333334,m166_GvpK_50fmol,0.20833333333333334,m163_GvpF_50fmol,0.20833333333333334,m164_GvpG_50fmol,0.8333333333333334,m168_GvpV_50fmol,0.20833333333333334,m169_GvpW_50fmol,0.8333333333333334,m567_GvpA,10.0,puc19,5.404238740286766,0,600,28.57142857142857,21.0,K20,Plate 2
0.25,1.0,0.25,0.25,1.0,0.25,0.25,0.4642857142857143,12,50,50fmol_12xA_0.25xN_1xJ_0.25xK_0.25xF_1xG_0.25xV_0.25xW_,m167_GvpN_50fmol,0.20833333333333334,m165_GvpJ_50fmol,0.8333333333333334,m166_GvpK_50fmol,0.20833333333333334,m163_GvpF_50fmol,0.20833333333333334,m164_GvpG_50fmol,0.8333333333333334,m168_GvpV_50fmol,0.20833333333333334,m169_GvpW_50fmol,0.20833333333333334,m567_GvpA,10.0,puc19,6.579545888462492,0,600,23.214285714285715,25.846153846153847,K22,Plate 2
0.25,1.0,1.0,0.25,0.25,0.25,0.25,0.4642857142857143,12,50,50fmol_12xA_0.25xN_1xJ_1xK_0.25xF_0.25xG_0.25xV_0.25xW_,m167_GvpN_50fmol,0.20833333333333334,m165_GvpJ_50fmol,0.8333333333333334,m166_GvpK_50fmol,0.8333333333333334,m163_GvpF_50fmol,0.20833333333333334,m164_GvpG_50fmol,0.20833333333333334,m168_GvpV_50fmol,0.20833333333333334,m169_GvpW_50fmol,0.20833333333333334,m567_GvpA,10.0,puc19,6.558836655402181,0,600,23.214285714285715,25.846153846153847,K24,Plate 2
0.25,1.0,0.25,1.0,0.25,0.25,0.25,0.4642857142857143,12,50,50fmol_12xA_0.25xN_1xJ_0.25xK_1xF_0.25xG_0.25xV_0.25xW_,m167_GvpN_50fmol,0.20833333333333334,m165_GvpJ_50fmol,0.8333333333333334,m166_GvpK_50fmol,0.20833333333333334,m163_GvpF_50fmol,0.8333333333333334,m164_GvpG_50fmol,0.20833333333333334,m168_GvpV_50fmol,0.20833333333333334,m169_GvpW_50fmol,0.20833333333333334,m567_GvpA,10.0,puc19,6.496010892185502,0,600,23.214285714285715,25.846153846153847,M2,Plate 2
0.25,1.0,0.25,0.25,0.25,0.25,0.25,0.35714285714285715,12,50,50fmol_12xA_0.25xN_1xJ_0.25xK_0.25xF_0.25xG_0.25xV_0.25xW_,m167_GvpN_50fmol,0.20833333333333334,m165_GvpJ_50fmol,0.8333333333333334,m166_GvpK_50fmol,0.20833333333333334,m163_GvpF_50fmol,0.20833333333333334,m164_GvpG_50fmol,0.20833333333333334,m168_GvpV_50fmol,0.20833333333333334,m169_GvpW_50fmol,0.20833333333333334,m567_GvpA,10.0,puc19,7.684581257040304,0,600,17.857142857142858,33.6,M4,Plate 2
0.25,1.0,0.25,0.25,0.25,1.0,1.0,0.5714285714285714,12,50,50fmol_12xA_0.25xN_1xJ_0.25xK_0.25xF_0.25xG_1xV_1xW_,m167_GvpN_50fmol,0.20833333333333334,m165_GvpJ_50fmol,0.8333333333333334,m166_GvpK_50fmol,0.20833333333333334,m163_GvpF_50fmol,0.20833333333333334,m164_GvpG_50fmol,0.20833333333333334,m168_GvpV_50fmol,0.8333333333333334,m169_GvpW_50fmol,0.8333333333333334,m567_GvpA,10.0,puc19,5.410288628596524,0,600,28.57142857142857,21.0,M6,Plate 2
0.25,1.0,0.25,0.25,0.25,0.25,1.0,0.4642857142857143,12,50,50fmol_12xA_0.25xN_1xJ_0.25xK_0.25xF_0.25xG_0.25xV_1xW_,m167_GvpN_50fmol,0.20833333333333334,m165_GvpJ_50fmol,0.8333333333333334,m166_GvpK_50fmol,0.20833333333333334,m163_GvpF_50fmol,0.20833333333333334,m164_GvpG_50fmol,0.20833333333333334,m168_GvpV_50fmol,0.20833333333333334,m169_GvpW_50fmol,0.8333333333333334,m567_GvpA,10.0,puc19,6.509274108864578,0,600,23.214285714285715,25.846153846153847,M8,Plate 2
0.25,0.25,1.0,0.25,1.0,0.25,1.0,0.5714285714285714,12,50,50fmol_12xA_0.25xN_0.25xJ_1xK_0.25xF_1xG_0.25xV_1xW_,m167_GvpN_50fmol,0.20833333333333334,m165_GvpJ_50fmol,0.20833333333333334,m166_GvpK_50fmol,0.8333333333333334,m163_GvpF_50fmol,0.20833333333333334,m164_GvpG_50fmol,0.8333333333333334,m168_GvpV_50fmol,0.20833333333333334,m169_GvpW_50fmol,0.8333333333333334,m567_GvpA,10.0,puc19,5.4691586956106715,0,600,28.57142857142857,21.0,M10,Plate 2
0.25,1.0,1.0,0.25,0.25,1.0,0.25,0.5714285714285714,12,50,50fmol_12xA_0.25xN_1xJ_1xK_0.25xF_0.25xG_1xV_0.25xW_,m167_GvpN_50fmol,0.20833333333333334,m165_GvpJ_50fmol,0.8333333333333334,m166_GvpK_50fmol,0.8333333333333334,m163_GvpF_50fmol,0.20833333333333334,m164_GvpG_50fmol,0.20833333333333334,m168_GvpV_50fmol,0.8333333333333334,m169_GvpW_50fmol,0.20833333333333334,m567_GvpA,10.0,puc19,5.459851175134126,0,600,28.57142857142857,21.0,M12,Plate 2
0.25,1.0,1.0,0.25,0.25,0.25,1.0,0.5714285714285714,12,50,50fmol_12xA_0.25xN_1xJ_1xK_0.25xF_0.25xG_0.25xV_1xW_,m167_GvpN_50fmol,0.20833333333333334,m165_GvpJ_50fmol,0.8333333333333334,m166_GvpK_50fmol,0.8333333333333334,m163_GvpF_50fmol,0.20833333333333334,m164_GvpG_50fmol,0.20833333333333334,m168_GvpV_50fmol,0.20833333333333334,m169_GvpW_50fmol,0.8333333333333334,m567_GvpA,10.0,puc19,5.383529507226459,0,600,28.57142857142857,21.0,M14,Plate 2
0.25,1.0,0.25,0.25,0.25,0.25,0.25,0.35714285714285715,12,50,50fmol_12xA_0.25xN_1xJ_0.25xK_0.25xF_0.25xG_0.25xV_0.25xW_,m167_GvpN_50fmol,0.20833333333333334,m165_GvpJ_50fmol,0.8333333333333334,m166_GvpK_50fmol,0.20833333333333334,m163_GvpF_50fmol,0.20833333333333334,m164_GvpG_50fmol,0.20833333333333334,m168_GvpV_50fmol,0.20833333333333334,m169_GvpW_50fmol,0.20833333333333334,m567_GvpA,10.0,puc19,7.684581257040304,0,600,17.857142857142858,33.6,M16,Plate 2
0.25,1.0,0.25,1.0,0.25,0.25,1.0,0.5714285714285714,12,50,50fmol_12xA_0.25xN_1xJ_0.25xK_1xF_0.25xG_0.25xV_1xW_,m167_GvpN_50fmol,0.20833333333333334,m165_GvpJ_50fmol,0.8333333333333334,m166_GvpK_50fmol,0.20833333333333334,m163_GvpF_50fmol,0.8333333333333334,m164_GvpG_50fmol,0.20833333333333334,m168_GvpV_50fmol,0.20833333333333334,m169_GvpW_50fmol,0.8333333333333334,m567_GvpA,10.0,puc19,5.3207037440097755,0,600,28.57142857142857,21.0,M18,Plate 2
0.25,1.0,0.25,1.0,1.0,0.25,0.25,0.5714285714285714,12,50,50fmol_12xA_0.25xN_1xJ_0.25xK_1xF_1xG_0.25xV_0.25xW_,m167_GvpN_50fmol,0.20833333333333334,m165_GvpJ_50fmol,0.8333333333333334,m166_GvpK_50fmol,0.20833333333333334,m163_GvpF_50fmol,0.8333333333333334,m164_GvpG_50fmol,0.8333333333333334,m168_GvpV_50fmol,0.20833333333333334,m169_GvpW_50fmol,0.20833333333333334,m567_GvpA,10.0,puc19,5.39097552360769,0,600,28.57142857142857,21.0,M20,Plate 2
0.25,1.0,0.25,0.25,1.0,0.25,0.25,0.4642857142857143,12,50,50fmol_12xA_0.25xN_1xJ_0.25xK_0.25xF_1xG_0.25xV_0.25xW_,m167_GvpN_50fmol,0.20833333333333334,m165_GvpJ_50fmol,0.8333333333333334,m166_GvpK_50fmol,0.20833333333333334,m163_GvpF_50fmol,0.20833333333333334,m164_GvpG_50fmol,0.8333333333333334,m168_GvpV_50fmol,0.20833333333333334,m169_GvpW_50fmol,0.20833333333333334,m567_GvpA,10.0,puc19,6.579545888462492,0,600,23.214285714285715,25.846153846153847,M22,Plate 2
0.25,1.0,0.25,0.25,0.25,0.25,0.25,0.35714285714285715,12,50,50fmol_12xA_0.25xN_1xJ_0.25xK_0.25xF_0.25xG_0.25xV_0.25xW_,m167_GvpN_50fmol,0.20833333333333334,m165_GvpJ_50fmol,0.8333333333333334,m166_GvpK_50fmol,0.20833333333333334,m163_GvpF_50fmol,0.20833333333333334,m164_GvpG_50fmol,0.20833333333333334,m168_GvpV_50fmol,0.20833333333333334,m169_GvpW_50fmol,0.20833333333333334,m567_GvpA,10.0,puc19,7.684581257040304,0,600,17.857142857142858,33.6,M24,Plate 2
0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,12,50,50fmol_12xA_0.25xN_0.25xJ_0.25xK_0.25xF_0.25xG_0.25xV_0.25xW_,m167_GvpN_50fmol,0.20833333333333334,m165_GvpJ_50fmol,0.20833333333333334,m166_GvpK_50fmol,0.20833333333333334,m163_GvpF_50fmol,0.20833333333333334,m164_GvpG_50fmol,0.20833333333333334,m168_GvpV_50fmol,0.20833333333333334,m169_GvpW_50fmol,0.20833333333333334,m567_GvpA,10.0,puc19,8.87524581400233,0,600,12.5,48.0,O2,Plate 2
0.25,0.25,2.0,0.25,0.25,0.25,0.25,0.5,12,50,50fmol_12xA_0.25xN_0.25xJ_2xK_0.25xF_0.25xG_0.25xV_0.25xW_,m167_GvpN_50fmol,0.20833333333333334,m165_GvpJ_50fmol,0.20833333333333334,m166_GvpK_50fmol,1.6666666666666667,m163_GvpF_50fmol,0.20833333333333334,m164_GvpG_50fmol,0.20833333333333334,m168_GvpV_50fmol,0.20833333333333334,m169_GvpW_50fmol,0.20833333333333334,m567_GvpA,10.0,puc19,6.248508410180043,0,600,25.0,24.0,O4,Plate 2
0.25,1.0,0.25,1.0,0.25,0.25,1.0,0.5714285714285714,12,50,50fmol_12xA_0.25xN_1xJ_0.25xK_1xF_0.25xG_0.25xV_1xW_,m167_GvpN_50fmol,0.20833333333333334,m165_GvpJ_50fmol,0.8333333333333334,m166_GvpK_50fmol,0.20833333333333334,m163_GvpF_50fmol,0.8333333333333334,m164_GvpG_50fmol,0.20833333333333334,m168_GvpV_50fmol,0.20833333333333334,m169_GvpW_50fmol,0.8333333333333334,m567_GvpA,10.0,puc19,5.3207037440097755,0,600,28.57142857142857,21.0,O6,Plate 2
0.25,1.0,0.25,0.25,1.0,1.0,0.25,0.5714285714285714,12,50,50fmol_12xA_0.25xN_1xJ_0.25xK_0.25xF_1xG_1xV_0.25xW_,m167_GvpN_50fmol,0.20833333333333334,m165_GvpJ_50fmol,0.8333333333333334,m166_GvpK_50fmol,0.20833333333333334,m163_GvpF_50fmol,0.20833333333333334,m164_GvpG_50fmol,0.8333333333333334,m168_GvpV_50fmol,0.8333333333333334,m169_GvpW_50fmol,0.20833333333333334,m567_GvpA,10.0,puc19,5.480560408194438,0,600,28.57142857142857,21.0,O8,Plate 2
0.25,0.25,1.0,1.0,0.25,0.25,1.0,0.5714285714285714,12,50,50fmol_12xA_0.25xN_0.25xJ_1xK_1xF_0.25xG_0.25xV_1xW_,m167_GvpN_50fmol,0.20833333333333334,m165_GvpJ_50fmol,0.20833333333333334,m166_GvpK_50fmol,0.8333333333333334,m163_GvpF_50fmol,0.8333333333333334,m164_GvpG_50fmol,0.20833333333333334,m168_GvpV_50fmol,0.20833333333333334,m169_GvpW_50fmol,0.8333333333333334,m567_GvpA,10.0,puc19,5.385623699333677,0,600,28.57142857142857,21.0,O10,Plate 2
0.25,1.0,0.25,0.25,1.0,0.25,0.25,0.4642857142857143,12,50,50fmol_12xA_0.25xN_1xJ_0.25xK_0.25xF_1xG_0.25xV_0.25xW_,m167_GvpN_50fmol,0.20833333333333334,m165_GvpJ_50fmol,0.8333333333333334,m166_GvpK_50fmol,0.20833333333333334,m163_GvpF_50fmol,0.20833333333333334,m164_GvpG_50fmol,0.8333333333333334,m168_GvpV_50fmol,0.20833333333333334,m169_GvpW_50fmol,0.20833333333333334,m567_GvpA,10.0,puc19,6.579545888462492,0,600,23.214285714285715,25.846153846153847,O12,Plate 2
0.25,0.25,1.0,1.0,0.25,0.25,1.0,0.5714285714285714,12,50,50fmol_12xA_0.25xN_0.25xJ_1xK_1xF_0.25xG_0.25xV_1xW_,m167_GvpN_50fmol,0.20833333333333334,m165_GvpJ_50fmol,0.20833333333333334,m166_GvpK_50fmol,0.8333333333333334,m163_GvpF_50fmol,0.8333333333333334,m164_GvpG_50fmol,0.20833333333333334,m168_GvpV_50fmol,0.20833333333333334,m169_GvpW_50fmol,0.8333333333333334,m567_GvpA,10.0,puc19,5.385623699333677,0,600,28.57142857142857,21.0,O14,Plate 2
0.25,1.0,0.25,0.25,1.0,1.0,0.25,0.5714285714285714,12,50,50fmol_12xA_0.25xN_1xJ_0.25xK_0.25xF_1xG_1xV_0.25xW_,m167_GvpN_50fmol,0.20833333333333334,m165_GvpJ_50fmol,0.8333333333333334,m166_GvpK_50fmol,0.20833333333333334,m163_GvpF_50fmol,0.20833333333333334,m164_GvpG_50fmol,0.8333333333333334,m168_GvpV_50fmol,0.8333333333333334,m169_GvpW_50fmol,0.20833333333333334,m567_GvpA,10.0,puc19,5.480560408194438,0,600,28.57142857142857,21.0,O16,Plate 2
