well,ingredient1,concentration1,unit1,ingredient2,...
C11,puc19,23.703005,concentration,wt_GvpW,0.08193500000000001,concentration,NN449_GvpN,0.1396033333333333,concentration,wt_GvpK,0.1556,concentration,NN457_GvpJ,0.13508333333333333,concentration,NN410_GvpG,0.1535216666666667,concentration,NN458_GvpF,0.15768000000000001,concentration,NN400_GvpA,5.823113333333333,concentration,water,0.7516666666666667,fraction
C12,puc19,21.795866666666665,concentration,wt_GvpW,1.1744016666666668,concentration,NN449_GvpN,0.1396033333333333,concentration,wt_GvpK,0.1556,concentration,NN457_GvpJ,0.13508333333333333,concentration,NN410_GvpG,0.1535216666666667,concentration,NN458_GvpF,0.15768000000000001,concentration,NN400_GvpA,5.823113333333333,concentration,water,0.6966666666666667,fraction
C2,puc19,22.068315,concentration,wt_GvpW,0.13655833333333334,concentration,NN449_GvpN,0.1396033333333333,concentration,wt_GvpK,0.1556,concentration,NN457_GvpJ,0.5943666666666667,concentration,NN410_GvpG,0.5921550000000001,concentration,NN458_GvpF,0.15768000000000001,concentration,NN400_GvpA,5.823113333333333,concentration,water,0.6966666666666667,fraction
C3,puc19,22.068315,concentration,wt_GvpW,0.13655833333333334,concentration,NN449_GvpN,0.5783566666666667,concentration,wt_GvpK,0.5705333333333333,concentration,NN457_GvpJ,0.13508333333333333,concentration,NN410_GvpG,0.1535216666666667,concentration,NN458_GvpF,0.15768000000000001,concentration,NN400_GvpA,5.823113333333333,concentration,water,0.695,fraction
C4,puc19,21.25097,concentration,wt_GvpW,0.5735450000000001,concentration,NN449_GvpN,0.1396033333333333,concentration,wt_GvpK,0.1556,concentration,NN457_GvpJ,0.13508333333333333,concentration,NN410_GvpG,0.5921550000000001,concentration,NN458_GvpF,0.57816,concentration,NN400_GvpA,5.823113333333333,concentration,water,0.6766666666666666,fraction
C5,puc19,21.25097,concentration,wt_GvpW,0.13655833333333334,concentration,NN449_GvpN,0.1396033333333333,concentration,wt_GvpK,0.5705333333333333,concentration,NN457_GvpJ,0.5943666666666667,concentration,NN410_GvpG,0.5921550000000001,concentration,NN458_GvpF,0.15768000000000001,concentration,NN400_GvpA,5.823113333333333,concentration,water,0.675,fraction
C6,puc19,21.25097,concentration,wt_GvpW,0.13655833333333334,concentration,NN449_GvpN,0.5783566666666667,concentration,wt_GvpK,0.5705333333333333,concentration,NN457_GvpJ,0.5943666666666667,concentration,NN410_GvpG,0.1535216666666667,concentration,NN458_GvpF,0.15768000000000001,concentration,NN400_GvpA,5.823113333333333,concentration,water,0.6716666666666666,fraction
C7,puc19,30.786661666666667,concentration,wt_GvpW,0.13655833333333334,concentration,NN449_GvpN,0.1396033333333333,concentration,wt_GvpK,0.1556,concentration,NN457_GvpJ,0.13508333333333333,concentration,NN410_GvpG,0.1535216666666667,concentration,NN458_GvpF,0.15768000000000001,concentration,NN400_GvpA,1.24781,concentration,water,0.7416666666666667,fraction
C8,puc19,34.60093833333333,concentration,wt_GvpW,0.5735450000000001,concentration,NN449_GvpN,0.1396033333333333,concentration,wt_GvpK,0.1556,concentration,NN457_GvpJ,0.13508333333333333,concentration,NN410_GvpG,0.1535216666666667,concentration,NN458_GvpF,0.15768000000000001,concentration,NN400_GvpA,1.24781,concentration,water,0.6916666666666667,fraction
C9,puc19,19.888728333333333,concentration,wt_GvpW,0.0,concentration,NN449_GvpN,0.5783566666666667,concentration,wt_GvpK,0.5705333333333333,concentration,NN457_GvpJ,0.5943666666666667,concentration,NN410_GvpG,0.5921550000000001,concentration,NN458_GvpF,0.57816,concentration,NN400_GvpA,5.823113333333333,concentration,water,0.6283333333333333,fraction
D1,puc19,22.885659999999998,concentration,wt_GvpW,0.13655833333333334,concentration,NN449_GvpN,0.5783566666666667,concentration,wt_GvpK,0.1556,concentration,NN457_GvpJ,0.13508333333333333,concentration,NN410_GvpG,0.1535216666666667,concentration,NN458_GvpF,0.15768000000000001,concentration,NN400_GvpA,5.823113333333333,concentration,water,0.7166666666666667,fraction
D10,puc19,11.442829999999999,concentration,wt_GvpW,0.5735450000000001,concentration,NN449_GvpN,0.5783566666666667,concentration,wt_GvpK,0.5705333333333333,concentration,NN457_GvpJ,0.5943666666666667,concentration,NN410_GvpG,0.5921550000000001,concentration,NN458_GvpF,0.57816,concentration,NN400_GvpA,8.73467,concentration,water,0.6216666666666667,fraction
D11,puc19,23.703005,concentration,wt_GvpW,0.13655833333333334,concentration,NN449_GvpN,0.07977333333333332,concentration,wt_GvpK,0.1556,concentration,NN457_GvpJ,0.13508333333333333,concentration,NN410_GvpG,0.1535216666666667,concentration,NN458_GvpF,0.15768000000000001,concentration,NN400_GvpA,5.823113333333333,concentration,water,0.7533333333333333,fraction
D12,puc19,21.523418333333332,concentration,wt_GvpW,0.13655833333333334,concentration,NN449_GvpN,1.1766566666666665,concentration,wt_GvpK,0.1556,concentration,NN457_GvpJ,0.13508333333333333,concentration,NN410_GvpG,0.1535216666666667,concentration,NN458_GvpF,0.15768000000000001,concentration,NN400_GvpA,5.823113333333333,concentration,water,0.675,fraction
D2,puc19,22.068315,concentration,wt_GvpW,0.5735450000000001,concentration,NN449_GvpN,0.1396033333333333,concentration,wt_GvpK,0.1556,concentration,NN457_GvpJ,0.13508333333333333,concentration,NN410_GvpG,0.1535216666666667,concentration,NN458_GvpF,0.57816,concentration,NN400_GvpA,5.823113333333333,concentration,water,0.705,fraction
D3,puc19,22.068315,concentration,wt_GvpW,0.5735450000000001,concentration,NN449_GvpN,0.1396033333333333,concentration,wt_GvpK,0.1556,concentration,NN457_GvpJ,0.5943666666666667,concentration,NN410_GvpG,0.1535216666666667,concentration,NN458_GvpF,0.15768000000000001,concentration,NN400_GvpA,5.823113333333333,concentration,water,0.7033333333333334,fraction
D4,puc19,21.25097,concentration,wt_GvpW,0.13655833333333334,concentration,NN449_GvpN,0.5783566666666667,concentration,wt_GvpK,0.1556,concentration,NN457_GvpJ,0.13508333333333333,concentration,NN410_GvpG,0.5921550000000001,concentration,NN458_GvpF,0.57816,concentration,NN400_GvpA,5.823113333333333,concentration,water,0.6666666666666666,fraction
D5,puc19,20.97852166666667,concentration,wt_GvpW,0.5735450000000001,concentration,NN449_GvpN,0.5783566666666667,concentration,wt_GvpK,0.1556,concentration,NN457_GvpJ,0.13508333333333333,concentration,NN410_GvpG,0.1535216666666667,concentration,NN458_GvpF,0.57816,concentration,NN400_GvpA,5.823113333333333,concentration,water,0.675,fraction
D6,puc19,21.25097,concentration,wt_GvpW,0.5735450000000001,concentration,NN449_GvpN,0.5783566666666667,concentration,wt_GvpK,0.1556,concentration,NN457_GvpJ,0.13508333333333333,concentration,NN410_GvpG,0.5921550000000001,concentration,NN458_GvpF,0.15768000000000001,concentration,NN400_GvpA,5.823113333333333,concentration,water,0.6666666666666666,fraction
D7,puc19,20.161176666666666,concentration,wt_GvpW,0.5735450000000001,concentration,NN449_GvpN,0.5783566666666667,concentration,wt_GvpK,0.0778,concentration,NN457_GvpJ,0.29718333333333335,concentration,NN410_GvpG,0.5921550000000001,concentration,NN458_GvpF,0.57816,concentration,NN400_GvpA,5.823113333333333,concentration,water,0.6416666666666667,fraction
D8,puc19,34.60093833333333,concentration,wt_GvpW,0.13655833333333334,concentration,NN449_GvpN,0.5783566666666667,concentration,wt_GvpK,0.1556,concentration,NN457_GvpJ,0.13508333333333333,concentration,NN410_GvpG,0.1535216666666667,concentration,NN458_GvpF,0.15768000000000001,concentration,NN400_GvpA,1.24781,concentration,water,0.6816666666666666,fraction
D9,puc19,19.888728333333333,concentration,wt_GvpW,0.5735450000000001,concentration,NN449_GvpN,0.0,concentration,wt_GvpK,0.5705333333333333,concentration,NN457_GvpJ,0.5943666666666667,concentration,NN410_GvpG,0.5921550000000001,concentration,NN458_GvpF,0.57816,concentration,NN400_GvpA,5.823113333333333,concentration,water,0.6416666666666667,fraction
E1,puc19,22.885659999999998,concentration,wt_GvpW,0.13655833333333334,concentration,NN449_GvpN,0.1396033333333333,concentration,wt_GvpK,0.5705333333333333,concentration,NN457_GvpJ,0.13508333333333333,concentration,NN410_GvpG,0.1535216666666667,concentration,NN458_GvpF,0.15768000000000001,concentration,NN400_GvpA,5.823113333333333,concentration,water,0.7266666666666667,fraction
